date,metric_name,value,segment,plan,region,domain,description
2025-01-15,Frequency and Richness of Real-World Outcomes,607.6127,Mid-Market,Basic,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-01-15,Frequency and Richness of Real-World Outcomes,774.9165,Enterprise,Basic,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-02-14,Frequency and Richness of Real-World Outcomes,833.8867,Mid-Market,Basic,EMEA,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-02-14,Frequency and Richness of Real-World Outcomes,760.5743,SMB,Enterprise,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-02-14,Frequency and Richness of Real-World Outcomes,847.42,Mid-Market,Basic,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-03-16,Frequency and Richness of Real-World Outcomes,835.2359,Enterprise,Basic,APAC,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-03-16,Frequency and Richness of Real-World Outcomes,824.6229,Mid-Market,Basic,APAC,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-03-16,Frequency and Richness of Real-World Outcomes,817.3442,SMB,Enterprise,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-04-15,Frequency and Richness of Real-World Outcomes,736.1433,Enterprise,Basic,EMEA,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-04-15,Frequency and Richness of Real-World Outcomes,899.687,Enterprise,Pro,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-04-15,Frequency and Richness of Real-World Outcomes,665.9871,SMB,Enterprise,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-05-15,Frequency and Richness of Real-World Outcomes,855.9328,SMB,Enterprise,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-05-15,Frequency and Richness of Real-World Outcomes,807.9743,Enterprise,Enterprise,APAC,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-05-15,Frequency and Richness of Real-World Outcomes,802.1047,Enterprise,Enterprise,APAC,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-06-14,Frequency and Richness of Real-World Outcomes,740.1136,Mid-Market,Pro,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-06-14,Frequency and Richness of Real-World Outcomes,794.7779,Enterprise,Enterprise,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-06-14,Frequency and Richness of Real-World Outcomes,834.4507,SMB,Basic,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-07-14,Frequency and Richness of Real-World Outcomes,854.4672,SMB,Enterprise,EMEA,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-07-14,Frequency and Richness of Real-World Outcomes,901.5204,SMB,Basic,EMEA,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-07-14,Frequency and Richness of Real-World Outcomes,797.8145,Mid-Market,Pro,EMEA,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-08-13,Frequency and Richness of Real-World Outcomes,838.4646,Enterprise,Enterprise,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-08-13,Frequency and Richness of Real-World Outcomes,956.0249,SMB,Basic,APAC,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-08-13,Frequency and Richness of Real-World Outcomes,651.2494,Mid-Market,Basic,APAC,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-09-12,Frequency and Richness of Real-World Outcomes,859.7739,Mid-Market,Pro,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-09-12,Frequency and Richness of Real-World Outcomes,819.8187,Mid-Market,Basic,EMEA,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-09-12,Frequency and Richness of Real-World Outcomes,701.109,Enterprise,Basic,EMEA,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-10-12,Frequency and Richness of Real-World Outcomes,738.0101,Mid-Market,Pro,APAC,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-10-12,Frequency and Richness of Real-World Outcomes,702.4006,Mid-Market,Pro,APAC,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-10-12,Frequency and Richness of Real-World Outcomes,727.7766,Enterprise,Enterprise,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-11-11,Frequency and Richness of Real-World Outcomes,666.3546,Enterprise,Basic,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-11-11,Frequency and Richness of Real-World Outcomes,680.4116,Enterprise,Enterprise,APAC,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-11-11,Frequency and Richness of Real-World Outcomes,829.7569,Enterprise,Basic,EMEA,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-12-11,Frequency and Richness of Real-World Outcomes,837.7564,SMB,Enterprise,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-12-11,Frequency and Richness of Real-World Outcomes,824.5992,Mid-Market,Pro,APAC,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-12-11,Frequency and Richness of Real-World Outcomes,742.6076,Mid-Market,Pro,North America,Outcome & Impact [Inferred] (The metric directly assesses initiative-level,Captures how often meaningful results are observed and how detailed or
2025-01-15,Connection between Local Wins and Strategic Goals,0.296,Enterprise,Pro,North America,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-01-15,Connection between Local Wins and Strategic Goals,0.2775,Mid-Market,Pro,North America,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-01-15,Connection between Local Wins and Strategic Goals,0.3586,Enterprise,Basic,EMEA,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-02-14,Connection between Local Wins and Strategic Goals,0.3244,SMB,Basic,North America,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-02-14,Connection between Local Wins and Strategic Goals,0.2883,SMB,Enterprise,North America,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-02-14,Connection between Local Wins and Strategic Goals,0.3786,SMB,Pro,APAC,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-03-16,Connection between Local Wins and Strategic Goals,0.3167,Enterprise,Enterprise,North America,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-03-16,Connection between Local Wins and Strategic Goals,0.2851,SMB,Basic,North America,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-03-16,Connection between Local Wins and Strategic Goals,0.2885,SMB,Basic,APAC,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-04-15,Connection between Local Wins and Strategic Goals,0.3403,Mid-Market,Pro,EMEA,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-04-15,Connection between Local Wins and Strategic Goals,0.2627,Mid-Market,Enterprise,North America,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-04-15,Connection between Local Wins and Strategic Goals,0.2488,Mid-Market,Pro,APAC,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-05-15,Connection between Local Wins and Strategic Goals,0.3101,Mid-Market,Pro,EMEA,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-05-15,Connection between Local Wins and Strategic Goals,0.2684,Enterprise,Basic,APAC,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-05-15,Connection between Local Wins and Strategic Goals,0.2632,SMB,Enterprise,EMEA,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-06-14,Connection between Local Wins and Strategic Goals,0.2811,Mid-Market,Basic,EMEA,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
2025-06-14,Connection between Local Wins and Strategic Goals,0.2282,SMB,Pro,North America,"Outcome & Impact [Inferred] (This domain focuses on strategic, customer,","Measures the degree to which smaller, tangible successes within"
